# Sigma = 0.067403
       -0.7303911263        0.0000000000
       -0.6966897800        0.0000000000
       -0.6629884338        0.0000000000
       -0.6292870876        0.0000000000
       -0.5955857413        0.0000000000
       -0.5618843951        0.0000000000
       -0.5281830488        0.0000000000
       -0.4944817026        0.0000000000
       -0.4607803564        0.0000000000
       -0.4270790101        0.0000000001
       -0.3933776639        0.0000000016
       -0.3596763177        0.0000000173
       -0.3259749714        0.0000001450
       -0.2922736252        0.0000009504
       -0.2585722789        0.0000048659
       -0.2248709327        0.0000194978
       -0.1911695865        0.0000613804
       -0.1574682402        0.0001530007
       -0.1237668940        0.0003072625
       -0.0900655477        0.0005169761
       -0.0563642015        0.0007888508
       -0.0226628553        0.0012210722
        0.0110384910        0.0020407112
        0.0447398372        0.0035259352
        0.0784411834        0.0058748264
        0.1121425297        0.0091655399
        0.1458438759        0.0134366549
        0.1795452222        0.0187584449
        0.2132465684        0.0252098623
        0.2469479146        0.0328370151
        0.2806492609        0.0416702464
        0.3143506071        0.0517563181
        0.3480519534        0.0631574220
        0.3817532996        0.0759402039
        0.4154546458        0.0901751363
        0.4491559921        0.1059407470
        0.4828573383        0.1233304943
        0.5165586845        0.1424604329
        0.5502600308        0.1634680350
        0.5839613770        0.1864951301
        0.6176627233        0.2116929010
        0.6513640695        0.2392699705
        0.6850654157        0.2694876960
        0.7187667620        0.3025978443
        0.7524681082        0.3388848089
        0.7861694545        0.3787601226
        0.8198708007        0.4227148646
        0.8535721469        0.4712534949
        0.8872734932        0.5250116718
        0.9209748394        0.5848686459
        0.9546761857        0.6518747927
        0.9883775319        0.7272765519
        1.0220788781        0.8127624628
        1.0557802244        0.9106370607
        1.0894815706        1.0239900136
        1.1231829168        1.1573162229
        1.1568842631        1.3179712919
        1.1905856093        1.5191951585
        1.2242869556        1.7852489057
        1.2579883018        2.1549728747
        1.2916896480        2.6717211718
        1.3253909943        3.3477023889
        1.3590923405        4.1169794376
        1.3927936868        4.8277698982
        1.4264950330        5.3130575529
        1.4601963792        5.5036568001
        1.4938977255        5.4914795960
        1.5275990717        5.4857427372
        1.5613004179        5.6941161525
        1.5950017642        6.2156372006
        1.6287031104        7.0093265830
        1.6624044567        7.9340151342
        1.6961058029        8.8118339729
        1.7298071491        9.4784894423
