"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"210.0","3.3096027460156368","3.3096027460156359","3.3096027460156368","5.0132974527773369e-19","0.0","8.9803481396946414e-19"
"220.0","3.1615422701909335","3.161542270190933","3.1615422701909335","4.792688010921598e-19","0.0","8.579335875182548e-19"
"230.0","3.0260724030967365","3.0260724030967356","3.026072403096737","4.5904101853073097e-19","0.0","8.2123744111825155e-19"
"240.0","2.9016627157249966","2.9016627157249966","2.9016627157249966","4.404299342897267e-19","0.0","7.8753252636860971e-19"
"250.0","2.7870197033366768","2.7870197033366764","2.7870197033366768","4.2325146728539734e-19","0.0","7.5646920938554528e-19"
"260.0","2.6810428997333862","2.6810428997333857","2.6810428997333862","4.0734814966970403e-19","0.0","7.2775010642213932e-19"
"270.0","2.5827903467091167","2.5827903467091167","2.5827903467091171","3.9258453578807289e-19","0.0","7.0112069723820542e-19"
"280.0","2.4914511835031363","2.4914511835031359","2.4914511835031363","3.7884352040908122e-19","0.0","6.763618899645853e-19"
"290.0","2.406323708341501","2.406323708341501","2.406323708341501","3.6602336478319011e-19","0.0","6.5328407974702602e-19"
"300.0","2.3267976841533655","2.3267976841533651","2.3267976841533655","3.5403527809763716e-19","0.0","6.3172236240272039e-19"
"310.0","2.2523399643565511","2.2523399643565507","2.2523399643565511","3.4280143798444614e-19","0.0","6.1153264947426605e-19"
"320.0","2.1824827367278017","2.1824827367278012","2.1824827367278017","3.3225336056268332e-19","0.0","5.9258849281304744e-19"
"330.0","2.1168138474080882","2.1168138474080878","2.1168138474080882","3.2233055060820421e-19","0.0","5.7477847212928982e-19"
"340.0","2.054968789382595","2.0549687893825945","2.054968789382595","3.1297937764722094e-19","0.0","5.5800403254749375e-19"
"350.0","1.9966240317576931","1.9966240317576933","1.9966240317576933","3.0415213535228907e-19","0.0","5.4217768437630293e-19"
"360.0","1.941491435928314","1.9414914359283133","1.9414914359283135","2.9580625050785187e-19","0.0","5.2722149633198522e-19"
"370.0","1.8893135580747029","1.8893135580747029","1.8893135580747031","2.879036146815212e-19","0.0","5.1306582796603368e-19"
"380.0","1.8398596785216874","1.8398596785216881","1.8398596785216874","2.8041001708132911e-19","0.0","4.9964825820327862e-19"
"390.0","1.7929224303770701","1.7929224303770703","1.7929224303770701","2.732946612629246e-19","0.0","4.8691267553730874e-19"
"400.0","1.7483149247702983","1.7483149247702987","1.748314924770298","2.6652975164613258e-19","0.0","4.7480850217040967e-19"
"410.0","1.7058682895913786","1.7058682895913786","1.7058682895913786","2.6009013841088362e-19","0.0","4.6329002967847677e-19"
"420.0","1.6654295541159776","1.6654295541159774","1.6654295541159774","2.5395301142227482e-19","0.0","4.5231584796465358e-19"
"430.0","1.6268598242231194","1.6268598242231196","1.6268598242231194","2.4809763549985989e-19","0.0","4.4184835259130581e-19"
"440.0","1.5900327027678895","1.5900327027678895","1.5900327027678895","2.42505120686763e-19","0.0","4.3185331823942503e-19"
"450.0","1.5548329175983058","1.5548329175983056","1.5548329175983058","2.3715822225841757e-19","0.0","4.2229952818230324e-19"
"460.0","1.5211551261125036","1.5211551261125036","1.5211551261125036","2.3204116609157196e-19","0.0","4.1315845138799756e-19"
"470.0","1.4889028704562683","1.4889028704562681","1.4889028704562683","2.27139495733334e-19","0.0","4.0440396026790233e-19"
"480.0","1.4579876617070158","1.457987661707016","1.4579876617070158","2.2243993809930247e-19","0.0","3.9601208323321294e-19"
"490.0","1.4283281748703556","1.4283281748703553","1.4283281748703558","2.1793028521500352e-19","0.0","3.8796078715907052e-19"
"500.0","1.3998495393795638","1.3998495393795638","1.3998495393795638","2.1359928981566352e-19","0.0","3.8022978562798457e-19"
"510.0","1.3724827121551786","1.3724827121551781","1.3724827121551786","2.0943657295186709e-19","0.0","3.7280036946212159e-19"
"520.0","1.3461639222456845","1.3461639222456845","1.3461639222456845","2.0543254202547148e-19","0.0","3.6565525658322962e-19"
"530.0","1.3208341777053623","1.3208341777053627","1.3208341777053623","2.0157831791141993e-19","0.0","3.5877845867970043e-19"
"540.0","1.2964388267320512","1.2964388267320515","1.2964388267320512","1.9786567001498089e-19","0.0","3.5215516252866203e-19"
"550.0","1.2729271662335739","1.2729271662335739","1.2729271662335739","1.9428695827701845e-19","0.0","3.4577162412988065e-19"
"560.0","1.2502520919559479","1.2502520919559479","1.2502520919559479","1.9083508127749437e-19","0.0","3.3961507406826208e-19"
"570.0","1.2283697851204813","1.2283697851204813","1.2283697851204813","1.875034297038293e-19","0.0","3.3367363274125719e-19"
"580.0","1.2072394312061605","1.207239431206161","1.2072394312061607","1.8428584454960442e-19","0.0","3.2793623427321153e-19"
"590.0","1.1868229670991415","1.1868229670991417","1.1868229670991415","1.8117657949323545e-19","0.0","3.2239255809675093e-19"
"600.0","1.1670848533296521","1.1670848533296518","1.1670848533296518","1.7817026697805394e-19","0.0","3.1703296731564939e-19"
"610.0","1.147991868542614","1.1479918685426136","1.147991868542614","1.7526188757671927e-19","0.0","3.1184845307848216e-19"
"620.0","1.1295129237128123","1.1295129237128125","1.1295129237128123","1.7244674227561049e-19","0.0","3.0683058429093082e-19"
"630.0","1.1116188939287708","1.1116188939287708","1.1116188939287708","1.6972042736022776e-19","0.0","3.0197146207885406e-19"
"640.0","1.094282465838863","1.0942824658388628","1.094282465838863","1.6707881162181093e-19","0.0","2.9726367848719503e-19"
"650.0","1.0774779990859127","1.0774779990859125","1.0774779990859127","1.6451801563910232e-19","0.0","2.927002789624809e-19"
"660.0","1.0611814002576332","1.0611814002576336","1.0611814002576334","1.6203439291857403e-19","0.0","2.8827472822091107e-19"
"670.0","1.045370008054723","1.0453700080547228","1.045370008054723","1.5962451270182863e-19","0.0","2.8398087915128103e-19"
"680.0","1.0300224885298574","1.0300224885298574","1.0300224885298574","1.5728514427104017e-19","0.0","2.7981294444272962e-19"
"690.0","1.0151187393828618","1.015118739382862","1.0151187393828618","1.5501324260257993e-19","0.0","2.7576547066302642e-19"
"700.0","1.000639802412371","1.0006398024123706","1.000639802412371","1.5280593523584438e-19","0.0","2.7183331454417071e-19"
"710.0","0.98656778332496242","0.98656778332496253","0.98656778332496242","1.5066051023905389e-19","0.0","2.6801162125926593e-19"
"720.0","0.97288577819088062","0.97288577819088051","0.97288577819088062","1.4857440516675459e-19","0.0","2.6429580449841059e-19"
"730.0","0.95957780591285402","0.95957780591285402","0.95957780591285402","1.4654519691510459e-19","0.0","2.6068152817234358e-19"
"740.0","0.94662874614255177","0.94662874614255188","0.94662874614255188","1.4457059239105612e-19","0.0","2.5716468959084643e-19"
"750.0","0.93402428213910527","0.93402428213910504","0.93402428213910527","1.4264841992035049e-19","0.0","2.5374140397915055e-19"
"760.0","0.92175084811706198","0.9217508481170622","0.9217508481170622","1.4077662132709129e-19","0.0","2.504079902099616e-19"
"770.0","0.90979558067782451","0.90979558067782429","0.90979558067782462","1.3895324462448459e-19","0.0","2.471609576411943e-19"
"780.0","0.89814627396005453","0.89814627396005475","0.89814627396005453","1.3717643726253989e-19","0.0","2.4399699396086834e-19"
"790.0","0.88679133818119549","0.88679133818119549","0.88679133818119549","1.3544443988385933e-19","0.0","2.4091295395035551e-19"
"800.0","0.87571976127487949","0.8757197612748796","0.87571976127487972","1.3375558054356131e-19","0.0","2.3790584908618309e-19"
"810.0","0.86492107335796675","0.86492107335796664","0.86492107335796675","1.3210826935359528e-19","0.0","2.3497283790824923e-19"
"820.0","0.8543853137868298","0.85438531378682969","0.85438531378682969","1.3050099351560021e-19","0.0","2.3211121708945715e-19"
"830.0","0.84410300058550713","0.84410300058550702","0.84410300058550702","1.2893231270984226e-19","0.0","2.2931841314785621e-19"
"840.0","0.8340651020489801","0.8340651020489801","0.83406510204897999","1.2740085481083233e-19","0.0","2.265919747480878e-19"
"850.0","0.82426301034321692","0.82426301034321692","0.82426301034321692","1.2590531190297912e-19","0.0","2.2392956554380544e-19"
"860.0","0.8146885169401904","0.81468851694019029","0.81468851694019051","1.2444443657206696e-19","0.0","2.2132895751732473e-19"
"870.0","0.80533378974080871","0.80533378974080849","0.8053337897408086","1.230170384505429e-19","0.0","2.1878802477658296e-19"
"880.0","0.7961913517520729","0.79619135175207267","0.7961913517520729","1.2162198099664255e-19","0.0","2.163047377733161e-19"
"890.0","0.78725406119671337","0.78725406119671326","0.78725406119671337","1.2025817848904092e-19","0.0","2.1387715790941343e-19"
"900.0","0.77851509294430399","0.7785150929443041","0.77851509294430399","1.1892459322049077e-19","0.0","2.1150343250140543e-19"
"910.0","0.76996792116261703","0.76996792116261692","0.76996792116261703","1.1762023287518492e-19","0.0","2.0918179007569114e-19"
"920.0","0.76160630309670974","0.76160630309670974","0.76160630309670974","1.1634414807601808e-19","0.0","2.0691053596938431e-19"
"930.0","0.75342426389117512","0.75342426389117512","0.75342426389117512","1.1509543008904917e-19","0.0","2.0468804821396347e-19"
"940.0","0.7454160823781556","0.7454160823781556","0.7454160823781556","1.1387320867352023e-19","0.0","2.0251277368066389e-19"
"950.0","0.73757627776020973","0.73757627776020962","0.73757627776020973","1.126766500668333e-19","0.0","2.0038322446846921e-19"
"960.0","0.72989959712299379","0.7298995971229939","0.72989959712299379","1.1150495509465785e-19","0.0","1.982979745170446e-19"
"970.0","0.72238100371810954","0.72238100371810943","0.72238100371810965","1.1035735739724951e-19","0.0","1.9625565642848363e-19"
"980.0","0.71501566596123289","0.71501566596123278","0.71501566596123278","1.0923312176370478e-19","0.0","1.9425495848294114e-19"
"990.0","0.7077989470951862","0.7077989470951862","0.7077989470951862","1.0813154256659112e-19","0.0","1.9229462183460166e-19"
"1000.0","0.70072639547147364","0.70072639547147353","0.70072639547147364","1.0705194228995009e-19","0.0","1.9037343787527234e-19"
