# temperature   10.000000000000000
#    0.000000814464142   -0.000773854431264    0.276172348733498  -43.710305374516359 2596.609357758550686
 220.849999999999994    7.651481900000000
 234.939999999999998    8.581249000000000
 249.620000000000005    9.687316300000001
 264.899999999999977   11.212577200000000
 280.790000000000020   15.096118400000000


# temperature   20.000000000000000
#   -0.000001040036926    0.001000346004322   -0.358509967418129   57.132701747631167 -3394.018699478745020
 220.849999999999994   25.673882100000000
 234.939999999999998   29.002804699999999
 249.620000000000005   32.949532400000002
 264.899999999999977   38.013425200000000
 280.790000000000020   46.229199700000002


# temperature   30.000000000000000
#   -0.000000159417062    0.000083366696446   -0.004404631567539   -2.947793450326407  406.749681553277128
 220.849999999999994   45.446466399999998
 234.939999999999998   51.185102499999999
 249.620000000000005   57.968141600000003
 264.899999999999977   65.998444599999999
 280.790000000000020   76.535522200000003


# temperature   40.000000000000000
#    0.000000637385388   -0.000704078569331    0.285126976961961  -49.910578142386960 3261.518863822006551
 220.849999999999994   65.173288400000004
 234.939999999999998   72.963619699999995
 249.620000000000005   81.980442900000000
 264.899999999999977   91.967738900000001
 280.790000000000020  103.718290499999995


# temperature   50.000000000000000
#    0.000000842506566   -0.000893724084721    0.349823528954332  -59.590090485810258 3813.225208332294187
 220.849999999999994   84.180830499999999
 234.939999999999998   93.561306700000003
 249.620000000000005  104.188344299999997
 264.899999999999977  115.432355900000005
 280.790000000000020  127.855367799999996


# temperature   60.000000000000000
#    0.000000764040401   -0.000803993460791    0.312147966162413  -52.736579363160061 3368.705683952322488
 220.849999999999994  102.094887600000007
 234.939999999999998  112.665536900000006
 249.620000000000005  124.440257399999993
 264.899999999999977  136.522826600000002
 280.790000000000020  149.347285199999988


# temperature   70.000000000000000
#    0.000000600603483   -0.000633560899839    0.246092707950976  -41.501985657894139 2671.028000263011108
 220.849999999999994  118.789404599999997
 234.939999999999998  130.248242699999992
 249.620000000000005  142.854638300000005
 264.899999999999977  155.525211299999995
 280.790000000000020  168.606595199999987


# temperature   80.000000000000000
#    0.000000429373036   -0.000458167104740    0.179287506706855  -30.324177176033423 1985.598875863800913
 220.849999999999994  134.282745000000006
 234.939999999999998  146.412301100000008
 249.620000000000005  159.636818799999986
 264.899999999999977  172.739287100000013
 280.790000000000020  185.995121100000006


# temperature   90.000000000000000
#    0.000000273276028   -0.000299618670762    0.119404385919579  -20.385543740052178 1380.222396567713076
 220.849999999999994  148.657522699999987
 234.939999999999998  161.302845200000007
 249.620000000000005  174.999391400000007
 264.899999999999977  188.432311300000009
 280.790000000000020  201.812650700000006


# temperature  100.000000000000000
#    0.000000136343396   -0.000161251979024    0.067410369190913  -11.798052273788299  859.185412689766508
 220.849999999999994  162.017272999999989
 234.939999999999998  175.067349400000012
 249.620000000000005  189.133963599999987
 264.899999999999977  202.828877500000004
 280.790000000000020  216.301985900000005


# temperature  110.000000000000000
#    0.000000017276539   -0.000041359348559    0.022510735979522   -4.405079470581820  411.624373222444547
 220.849999999999994  174.466499499999998
 234.939999999999998  187.840766300000013
 249.620000000000005  202.204685500000011
 264.899999999999977  216.113823999999994
 280.790000000000020  229.658726300000012


# temperature  120.000000000000000
#   -0.000000086163028    0.000062538309234   -0.016308157549491    1.973949602949225   25.917386437285419
 220.849999999999994  186.102587199999988
 234.939999999999998  199.741626499999995
 249.620000000000005  214.349743799999999
 264.899999999999977  228.438741800000003
 280.790000000000020  242.041095899999988


# temperature  130.000000000000000
#   -0.000000176024658    0.000152633954227   -0.049914832082877    7.489198697250735 -307.337437572460317
 220.849999999999994  197.013192500000002
 234.939999999999998  210.872414499999991
 249.620000000000005  225.685114999999996
 264.899999999999977  239.928536699999995
 280.790000000000020  253.578224000000006


# temperature  140.000000000000000
#   -0.000000254013954    0.000230720404102   -0.079007054247629   12.259248637116483 -595.438031613108706
 220.849999999999994  207.275995200000011
 234.939999999999998  221.321348699999987
 249.620000000000005  236.308464600000008
 264.899999999999977  250.686971900000003
 280.790000000000020  264.376634899999999


# temperature  150.000000000000000
#   -0.000000321573604    0.000298294168579   -0.104159881188061   16.380642199543349 -844.259382925626710
 220.849999999999994  216.959383900000006
 234.939999999999998  231.164421099999998
 249.620000000000005  246.302529200000009
 264.899999999999977  260.801045900000020
 280.790000000000020  274.525175199999978


# temperature  160.000000000000000
#   -0.000000379966656    0.000356651874510   -0.125866768414122   19.935514783535254 -1058.767791316020521
 220.849999999999994  226.123440499999987
 234.939999999999998  240.467285099999998
 249.620000000000005  255.737868499999990
 264.899999999999977  270.344364999999982
 280.790000000000020  284.098715599999991


# temperature  170.000000000000000
#   -0.000000430330846    0.000406952359374   -0.144565652326135   22.996351492371932 -1243.334459519895290
 220.849999999999994  234.820955900000001
 234.939999999999998  249.286876599999999
 249.620000000000005  264.675051900000028
 264.899999999999977  279.379724599999975
 280.790000000000020  293.160936999999990


# temperature  180.000000000000000
#   -0.000000473702020    0.000450244732502   -0.160651085738334   25.628229624301561 -1401.882227734110302
 220.849999999999994  243.098370100000011
 234.939999999999998  257.672766099999990
 249.620000000000005  273.166385800000000
 264.899999999999977  287.961093199999993
 280.790000000000020  301.766443100000004


# temperature  190.000000000000000
#   -0.000000511022932    0.000487480064538   -0.174479594580190   27.889834468681475 -1537.951319328955833
 220.849999999999994  250.996605299999999
 234.939999999999998  265.668273399999975
 249.620000000000005  281.257283099999995
 264.899999999999977  296.135151099999973
 280.790000000000020  309.962380900000028


# temperature  200.000000000000000
#   -0.000000543145937    0.000519515852812   -0.186371922858084   29.833898123809789 -1654.726697701406465
 220.849999999999994  258.551788499999986
 234.939999999999998  273.311386299999981
 249.620000000000005  288.987356900000009
 264.899999999999977  303.942497399999979
 280.790000000000020  317.789701600000001


# temperature  210.000000000000000
#   -0.000000570831222    0.000547115378844   -0.196613145570827   31.507254449791859 -1755.040654479842033
 220.849999999999994  265.795872299999985
 234.939999999999998  280.635520600000007
 249.620000000000005  296.391302300000007
 264.899999999999977  311.418608899999981
 280.790000000000020  325.284154800000010


# temperature  220.000000000000000
#   -0.000000594752185    0.000570953865655   -0.205455200809328   32.951279212755296 -1841.398960851788843
 220.849999999999994  272.757166700000028
 234.939999999999998  287.670150400000011
 249.620000000000005  303.499613800000020
 264.899999999999977  318.594611299999997
 280.790000000000020  332.477082499999995


# temperature  230.000000000000000
#   -0.000000615498686    0.000591622131436   -0.213118361219043   34.202137765144627 -1915.994576006954503
 220.849999999999994  279.460795700000006
 234.939999999999998  294.441336999999976
 249.620000000000005  310.339176599999973
 264.899999999999977  325.497907300000008
 280.790000000000020  339.396062799999982


# temperature  240.000000000000000
#   -0.000000633580246    0.000609630151781   -0.219792662658074   35.291027106169643 -1980.721478487007062
 220.849999999999994  285.929089499999975
 234.939999999999998  300.972172899999975
 249.620000000000005  316.933756000000017
 264.899999999999977  332.152693300000010
 280.790000000000020  346.065437999999972


# temperature  250.000000000000000
#   -0.000000649437040    0.000625418206151   -0.225642097158931   36.244866342494412 -2037.215973006958620
 220.849999999999994  292.181922299999997
 234.939999999999998  307.283159599999976
 249.620000000000005  323.304409399999997
 264.899999999999977  338.580390099999988
 280.790000000000020  352.506751300000019


# temperature  260.000000000000000
#   -0.000000663444686    0.000639361856346   -0.230806519986925   37.086613514185501 -2086.875390600981063
 220.849999999999994  298.237006000000008
 234.939999999999998  313.392529599999989
 249.620000000000005  329.469832899999972
 264.899999999999977  344.800003899999979
 280.790000000000020  358.739114400000005


# temperature  270.000000000000000
#   -0.000000675920559    0.000651778240827   -0.235403972469255   37.835639884211602 -2130.879814101068405
 220.849999999999994  304.110144499999990
 234.939999999999998  319.316523700000005
 249.620000000000005  335.446657500000015
 264.899999999999977  350.828433399999994
 280.790000000000020  364.779516800000010


# temperature  280.000000000000000
#   -0.000000687135196    0.000662937657029   -0.239535063913479   38.508460246252440 -2170.236929433542628
 220.849999999999994  309.815456499999982
 234.939999999999998  325.069629799999973
 249.620000000000005  341.249703199999999
 264.899999999999977  356.680731100000003
 280.790000000000020  370.643090900000004


# temperature  290.000000000000000
#   -0.000000697316413    0.000673067614945   -0.243284445372900   39.118966594663952 -2205.795301673242193
 220.849999999999994  315.365569800000003
 234.939999999999998  330.664791200000025
 249.620000000000005  346.892197599999974
 264.899999999999977  362.370328500000028
 280.790000000000020  376.343338500000016


# temperature  300.000000000000000
#   -0.000000706654387    0.000682357997646   -0.246722759330955   39.678751635447689 -2238.263990641617056
 220.849999999999994  320.771793300000013
 234.939999999999998  336.113587399999972
 249.620000000000005  352.385966100000019
 264.899999999999977  367.909231100000000
 280.790000000000020  381.892327399999999


# temperature  310.000000000000000
#   -0.000000715309486    0.000690968873294   -0.249909541236253   40.197584036213691 -2268.241282493123435
 220.849999999999994  326.044267100000013
 234.939999999999998  341.426393399999995
 249.620000000000005  357.741597099999979
 264.899999999999977  373.308187200000020
 280.790000000000020  387.300861600000019


# temperature  320.000000000000000
#   -0.000000723415403    0.000699033639620   -0.252894392392286   40.683600401972328 -2296.226128490935480
 220.849999999999994  331.192095600000016
 234.939999999999998  346.612518299999977
 249.620000000000005  362.968586899999991
 264.899999999999977  378.576835599999981
 280.790000000000020  392.578629700000022


# temperature  330.000000000000000
#   -0.000000731085468    0.000706665368544   -0.255719357164466   41.143698554692968 -2322.642228578802587
 220.849999999999994  336.223465400000009
 234.939999999999998  351.680328099999997
 249.620000000000005  368.075466399999982
 264.899999999999977  383.723835199999996
 280.790000000000020  397.734334999999987


# temperature  340.000000000000000
#   -0.000000738412966    0.000713957095349   -0.258419014525843   41.583548647383680 -2347.838261635616163
 220.849999999999994  341.145748799999978
 234.939999999999998  356.637353700000006
 249.620000000000005  373.069912199999976
 264.899999999999977  388.756977500000005
 280.790000000000020  402.775809400000014


# temperature  350.000000000000000
#   -0.000000745476004    0.000720986680990   -0.261022290886252   42.007891709756400 -2372.106108601534743
 220.849999999999994  345.965596100000027
 234.939999999999998  361.490385699999990
 249.620000000000005  377.958844899999974
 264.899999999999977  393.683287099999973
 280.790000000000020  407.710113299999989


# temperature  360.000000000000000
#   -0.000000752340827    0.000727820181034   -0.263553733924431   42.420752358880542 -2395.694009314989216
 220.849999999999994  350.689016900000013
 234.939999999999998  366.245558899999992
 249.620000000000005  382.748515199999986
 264.899999999999977  398.509108700000013
 280.790000000000020  412.543624000000023


# temperature  370.000000000000000
#   -0.000000759061426    0.000734511365597   -0.266033298877039   42.825396989565633 -2418.803471799184535
 220.849999999999994  355.321451799999977
 234.939999999999998  370.908425899999997
 249.620000000000005  387.444579799999985
 264.899999999999977  403.240184399999976
 280.790000000000020  417.282112999999981


# temperature  380.000000000000000
#   -0.000000765683545    0.000741105823374   -0.268477916941676   43.224598863929359 -2441.605948751787764
 220.849999999999994  359.867837000000009
 234.939999999999998  375.484023299999990
 249.620000000000005  392.052168900000026
 264.899999999999977  407.881722099999990
 280.790000000000020  421.930814499999997


