# Sigma = 0.045180
       -0.4504774675        0.0000000000
       -0.4278872808        0.0000000000
       -0.4052970940        0.0000000000
       -0.3827069073        0.0000000000
       -0.3601167206        0.0000000000
       -0.3375265339        0.0000000000
       -0.3149363471        0.0000000000
       -0.2923461604        0.0000000000
       -0.2697559737        0.0000000000
       -0.2471657869        0.0000000001
       -0.2245756002        0.0000000009
       -0.2019854135        0.0000000096
       -0.1793952267        0.0000000804
       -0.1568050400        0.0000005240
       -0.1342148533        0.0000026610
       -0.1116246665        0.0000105248
       -0.0890344798        0.0000324255
       -0.0664442931        0.0000778557
       -0.0438541064        0.0001460347
       -0.0212639196        0.0002162032
        0.0013262671        0.0002636797
        0.0239164538        0.0003063027
        0.0465066406        0.0004388844
        0.0690968273        0.0007974591
        0.0916870140        0.0014509244
        0.1142772008        0.0023265318
        0.1368673875        0.0033084967
        0.1594575742        0.0044349794
        0.1820477610        0.0058787032
        0.2046379477        0.0076560726
        0.2272281344        0.0095318994
        0.2498183211        0.0114009537
        0.2724085079        0.0135996307
        0.2949986946        0.0165511807
        0.3175888813        0.0202233152
        0.3401790681        0.0242635540
        0.3627692548        0.0285300878
        0.3853594415        0.0331298694
        0.4079496283        0.0381535051
        0.4305398150        0.0438242273
        0.4531300017        0.0506354265
        0.4757201885        0.0588124278
        0.4983103752        0.0679573580
        0.5209005619        0.0777225152
        0.5434907486        0.0884061165
        0.5660809354        0.1005686477
        0.5886711221        0.1147179888
        0.6112613088        0.1315176581
        0.6338514956        0.1515959744
        0.6564416823        0.1752210826
        0.6790318690        0.2026213971
        0.7016220558        0.2342280371
        0.7242122425        0.2703272143
        0.7468024292        0.3107611714
        0.7693926160        0.3548351367
        0.7919828027        0.4012781093
        0.8145729894        0.4485877578
        0.8371631761        0.4958092071
        0.8597533629        0.5432407138
        0.8823435496        0.5925651213
        0.9049337363        0.6464072512
        0.9275239231        0.7082474488
        0.9501141098        0.7834522270
        0.9727042965        0.8798745296
        0.9952944833        1.0053067079
        1.0178846700        1.1618780546
        1.0404748567        1.3414906756
        1.0630650435        1.5273440850
        1.0856552302        1.7025117604
        1.1082454169        1.8594689922
        1.1308356036        2.0026323547
        1.1534257904        2.1435610596
        1.1760159771        2.2956725335
        1.1986061638        2.4729067067
        1.2211963506        2.6911211563
        1.2437865373        2.9701336004
        1.2663767240        3.3334751430
        1.2889669108        3.7975245461
        1.3115570975        4.3423073401
        1.3341472842        4.8781911247
        1.3567374710        5.2525792531
        1.3793276577        5.3256984221
        1.4019178444        5.0691149724
        1.4245080311        4.5928725789
        1.4470982179        4.0686363342
        1.4696884046        3.6206396193
        1.4922785913        3.2755140528
        1.5148687781        2.9886334302
        1.5374589648        2.6993329095
        1.5600491515        2.3680715938
        1.5826393383        1.9856412939
        1.6052295250        1.5707405170
        1.6278197117        1.1668870064
        1.6504098985        0.8294866579
        1.6730000852        0.5980224466
        1.6955902719        0.4745184818
        1.7181804586        0.4298687125
        1.7407706454        0.4284853049
        1.7633608321        0.4459397779
        1.7859510188        0.4703653784
        1.8085412056        0.4966464285
        1.8311313923        0.5228620612
        1.8537215790        0.5499327948
        1.8763117658        0.5809937588
        1.8989019525        0.6187784479
        1.9214921392        0.6629862413
        1.9440823260        0.7109995180
        1.9666725127        0.7618764909
        1.9892626994        0.8182808813
        2.0118528861        0.8832374983
        2.0344430729        0.9569981617
        2.0570332596        1.0383916533
        2.0796234463        1.1264657671
        2.1022136331        1.2196335876
        2.1248038198        1.3152081379
        2.1473940065        1.4086683027
        2.1699841933        1.4921453692
        2.1925743800        1.5583614022
        2.2151645667        1.6086491931
        2.2377547535        1.6522977022
        2.2603449402        1.6962732069
        2.2829351269        1.7396916582
        2.3055253136        1.7784345230
        2.3281155004        1.8116740950
        2.3507056871        1.8446225089
        2.3732958738        1.8870897717
        2.3958860606        1.9480187664
        2.4184762473        2.0299956041
        2.4410664340        2.1293463869
        2.4636566208        2.2401584035
        2.4862468075        2.3559773120
        2.5088369942        2.4679698403
        2.5314271810        2.5634759768
        2.5540173677        2.6285839124
        2.5766075544        2.6534395711
        2.5991977412        2.6341934963
        2.6217879279        2.5706172154
        2.6443781146        2.4666578076
        2.6669683013        2.3350364691
        2.6895584881        2.1956329048
