   0.000000000000000        -8.544055458233911
  10.000000000000000        -8.544056628944885
  20.000000000000000        -8.544181347410788
  30.000000000000000        -8.544688920470286
  40.000000000000000        -8.545689801623729
  50.000000000000000        -8.547207035320969
  60.000000000000000        -8.549236384464521
  70.000000000000000        -8.551762847043818
  80.000000000000000        -8.554766182646953
  90.000000000000000        -8.558223764052723
 100.000000000000000        -8.562112335441691
 110.000000000000000        -8.566409075445794
 120.000000000000000        -8.571092213204651
 130.000000000000000        -8.576141311825026
 140.000000000000000        -8.581537389467444
 150.000000000000000        -8.587262916283931
 160.000000000000000        -8.593301746090864
 170.000000000000000        -8.599639036945533
 180.000000000000000        -8.606261142611976
 190.000000000000000        -8.613155506238465
 200.000000000000000        -8.620310555954216
 210.000000000000000        -8.627715629940152
 220.000000000000000        -8.635360866008488
 230.000000000000000        -8.643237131586943
 240.000000000000000        -8.651335968100090
 250.000000000000000        -8.659649505936688
 260.000000000000000        -8.668170416681800
 270.000000000000000        -8.676891875722074
 280.000000000000000        -8.685807497517898
 290.000000000000000        -8.694911312378741
 300.000000000000000        -8.704197708339949
 310.000000000000000        -8.713661446089978
 320.000000000000000        -8.723297570332548
 330.000000000000000        -8.733101422795887
 340.000000000000000        -8.743068617867376
 350.000000000000000        -8.753195003842846
 360.000000000000000        -8.763476660890836
 370.000000000000000        -8.773909872616532
 380.000000000000000        -8.784491117701499
 390.000000000000000        -8.795217060382084
 400.000000000000000        -8.806084534326770
 410.000000000000000        -8.817090504937502
 420.000000000000000        -8.828232118820013
 430.000000000000000        -8.839506620682370
 440.000000000000000        -8.850911417389074
 450.000000000000000        -8.862444015209375
 460.000000000000000        -8.874102019374650
 470.000000000000000        -8.885883178793167
 480.000000000000000        -8.897785305621024
 490.000000000000000        -8.909806321538529
 500.000000000000000        -8.921944236124082
 510.000000000000000        -8.934197112770429
 520.000000000000000        -8.946563133706617
 530.000000000000000        -8.959040554351530
 540.000000000000000        -8.971627647978808
 550.000000000000000        -8.984322808741625
 560.000000000000000        -8.997124480019197
 570.000000000000000        -9.010031158454064
 580.000000000000000        -9.023041347279255
 590.000000000000000        -9.036153740893930
 600.000000000000000        -9.049366917509037
 610.000000000000000        -9.062679636624585
 620.000000000000000        -9.076090621852046
 630.000000000000000        -9.089598684229690
 640.000000000000000        -9.103202661457049
 650.000000000000000        -9.116901409445383
 660.000000000000000        -9.130693871972799
 670.000000000000000        -9.144578987872430
 680.000000000000000        -9.158555773794230
 690.000000000000000        -9.172623228438981
 700.000000000000000        -9.186780412408357
 710.000000000000000        -9.201026395210159
 720.000000000000000        -9.215360323197928
 730.000000000000000        -9.229781321589826
 740.000000000000000        -9.244288551476297
 750.000000000000000        -9.258881232268335
 760.000000000000000        -9.273558579432221
 770.000000000000000        -9.288319828969103
 780.000000000000000        -9.303164253626496
 790.000000000000000        -9.318091138234999
 800.000000000000000        -9.333099803693255
 810.000000000000000        -9.348189565365018
 820.000000000000000        -9.363359796584454
 830.000000000000000        -9.378609850430886
 840.000000000000000        -9.393939107491104
 850.000000000000000        -9.409347002415434
 860.000000000000000        -9.424832930566104
 870.000000000000000        -9.440396320252214
 880.000000000000000        -9.456036647225771
 890.000000000000000        -9.471753347445125
 900.000000000000000        -9.487545924512347
 910.000000000000000        -9.503413860349001
 920.000000000000000        -9.519356673543747
 930.000000000000000        -9.535373813518035
 940.000000000000000        -9.551464925342522
 950.000000000000000        -9.567629445259552
 960.000000000000000        -9.583867018402437
 970.000000000000000        -9.600177065757450
