"v / cm^-1","v / THz","I_IR,Norm / AU"
"110.0","3.29771699053","0.0304243416829"
"111.0","3.3276962359","0.055703818939"
"112.0","3.35767548126","0.135634924647"
"113.0","3.38765472663","0.203205593021"
"114.0","3.417633972","0.0870974457657"
"115.0","3.44761321737","0.0383960121113"
"116.0","3.47759246274","0.0214933816835"
"117.0","3.50757170811","0.0142444617354"
"118.0","3.53755095347","0.0106421510733"
"119.0","3.56753019884","0.00872615986911"
"120.0","3.59750944421","0.00774168620739"
"121.0","3.62748868958","0.00737785541099"
"122.0","3.65746793495","0.00753041114982"
"123.0","3.68744718032","0.0082327832013"
"124.0","3.71742642569","0.00967136570315"
"125.0","3.74740567105","0.0122983996361"
"126.0","3.77738491642","0.0171739631872"
"127.0","3.80736416179","0.0270534736358"
"128.0","3.83734340716","0.0504848367606"
"129.0","3.86732265253","0.11916587846"
"130.0","3.8973018979","0.270505865464"
"131.0","3.92728114326","0.163899071794"
"132.0","3.95726038863","0.0651209294935"
"133.0","3.987239634","0.0329594698185"
"134.0","4.01721887937","0.0206799303827"
"135.0","4.04719812474","0.0156862436229"
"136.0","4.07717737011","0.0149300148171"
"137.0","4.10715661548","0.0198668535601"
"138.0","4.13713586084","0.0399012845111"
"139.0","4.16711510621","0.0520079740442"
"140.0","4.19709435158","0.0229493905567"
"141.0","4.22707359695","0.0113416975203"
"142.0","4.25705284232","0.00706197442359"
"143.0","4.28703208769","0.00506936047408"
"144.0","4.31701133305","0.0039725937211"
"145.0","4.34699057842","0.00330210588672"
"146.0","4.37696982379","0.00286758813049"
"147.0","4.40694906916","0.00258183817679"
"148.0","4.43692831453","0.00240321096903"
"149.0","4.4669075599","0.00231526477189"
"150.0","4.49688680526","0.00232235831125"
"151.0","4.52686605063","0.00246006667138"
"152.0","4.556845296","0.00284353767071"
"153.0","4.58682454137","0.00387374313929"
"154.0","4.61680378674","0.00680399529944"
"155.0","4.64678303211","0.00771462069265"
"156.0","4.67676227748","0.00536591400582"
"157.0","4.70674152284","0.00547107485134"
"158.0","4.73672076821","0.0074097519492"
"159.0","4.76670001358","0.0126135791154"
"160.0","4.79667925895","0.0279205682775"
"161.0","4.82665850432","0.066419216994"
"162.0","4.85663774969","0.0470406641222"
"163.0","4.88661699505","0.0187593483029"
"164.0","4.91659624042","0.009509438939"
"165.0","4.94657548579","0.00600023392688"
"166.0","4.97655473116","0.00444329578214"
"167.0","5.00653397653","0.00373998881535"
"168.0","5.0365132219","0.00352686191867"
"169.0","5.06649246726","0.00371244150869"
"170.0","5.09647171263","0.00438156032524"
"171.0","5.126450958","0.00587798696642"
"172.0","5.15643020337","0.00922037181606"
"173.0","5.18640944874","0.0178244129494"
"174.0","5.21638869411","0.0442289084211"
"175.0","5.24636793948","0.0757635578886"
"176.0","5.27634718484","0.0341400035371"
"177.0","5.30632643021","0.0143496784019"
"178.0","5.33630567558","0.0075892074675"
"179.0","5.36628492095","0.00470868968859"
"180.0","5.39626416632","0.00324272319278"
"181.0","5.42624341169","0.00239821623188"
"182.0","5.45622265705","0.00186652855052"
"183.0","5.48620190242","0.00150888638102"
"184.0","5.51618114779","0.0012557300942"
"185.0","5.54616039316","0.00106914606497"
"186.0","5.57613963853","0.000927052573135"
"187.0","5.6061188839","0.000815879136892"
"188.0","5.63609812927","0.000726907676496"
"189.0","5.66607737463","0.000654324936929"
"190.0","5.69605662","0.000594129746461"
"191.0","5.72603586537","0.000543491896343"
"192.0","5.75601511074","0.000500361278261"
"193.0","5.78599435611","0.000463221521059"
"194.0","5.81597360148","0.000430930105502"
"195.0","5.84595284684","0.00040261188939"
"196.0","5.87593209221","0.00037758655347"
"197.0","5.90591133758","0.000355318133568"
"198.0","5.93589058295","0.000335379258507"
"199.0","5.96586982832","0.000317425379346"
"200.0","5.99584907369","0.000301175912401"
"201.0","6.02582831905","0.000286400247015"
"202.0","6.05580756442","0.000272907229085"
"203.0","6.08578680979","0.000260537163046"
"204.0","6.11576605516","0.000249155662499"
"205.0","6.14574530053","0.000238648874139"
"206.0","6.1757245459","0.000228919733312"
"207.0","6.20570379127","0.000219885002537"
"208.0","6.23568303663","0.000211472910091"
"209.0","6.265662282","0.000203621252582"
"210.0","6.29564152737","0.00019627585939"
"211.0","6.32562077274","0.000189389341533"
"212.0","6.35560001811","0.000182920065806"
"213.0","6.38557926348","0.000176831308562"
"214.0","6.41555850884","0.000171090553724"
"215.0","6.44553775421","0.000165668907325"
"216.0","6.47551699958","0.000160540606738"
"217.0","6.50549624495","0.00015568260731"
"218.0","6.53547549032","0.000151074232585"
"219.0","6.56545473569","0.000146696877054"
"220.0","6.59543398105","0.000142533752482"
"221.0","6.62541322642","0.000138569670583"
"222.0","6.65539247179","0.000134790856116"
"223.0","6.68537171716","0.000131184785579"
"224.0","6.71535096253","0.000127740047492"
"225.0","6.7453302079","0.000124446221014"
"226.0","6.77530945327","0.000121293770115"
"227.0","6.80528869863","0.000118273951063"
"228.0","6.835267944","0.000115378731298"
"229.0","6.86524718937","0.000112600718089"
"230.0","6.89522643474","0.000109933095645"
"231.0","6.92520568011","0.000107369569512"
"232.0","6.95518492548","0.000104904317308"
"233.0","6.98516417084","0.000102531944957"
"234.0","7.01514341621","0.000100247447722"
"235.0","7.04512266158","9.80461754404e-05"
"236.0","7.07510190695","9.59238014299e-05"
"237.0","7.10508115232","9.3876294629e-05"
"238.0","7.13506039769","9.18998945824e-05"
"239.0","7.16503964306","8.99910889371e-05"
"240.0","7.19501888842","8.81465931606e-05"
"241.0","7.22499813379","8.63633322274e-05"
"242.0","7.25497737916","8.46384240553e-05"
"243.0","7.28495662453","8.29691644976e-05"
"244.0","7.3149358699","8.13530137239e-05"
"245.0","7.34491511527","7.97875838407e-05"
"246.0","7.37489436063","7.82706276217e-05"
"247.0","7.404873606","7.68000282333e-05"
"248.0","7.43485285137","7.53737898536e-05"
"249.0","7.46483209674","7.39900290955e-05"
"250.0","7.49481134211","7.26469671537e-05"
"251.0","7.52479058748","7.13429226056e-05"
"252.0","7.55476983284","7.00763048028e-05"
"253.0","7.58474907821","6.88456077976e-05"
"254.0","7.61472832358","6.76494047533e-05"
"255.0","7.64470756895","6.64863427955e-05"
"256.0","7.67468681432","6.53551382627e-05"
"257.0","7.70466605969","6.42545723204e-05"
"258.0","7.73464530506","6.31834869079e-05"
"259.0","7.76462455042","6.21407809864e-05"
"260.0","7.79460379579","6.11254070647e-05"
"261.0","7.82458304116","6.0136367977e-05"
"262.0","7.85456228653","5.91727138926e-05"
"263.0","7.8845415319","5.82335395377e-05"
"264.0","7.91452077727","5.7317981612e-05"
"265.0","7.94450002263","5.64252163846e-05"
"266.0","7.974479268","5.55544574543e-05"
"267.0","8.00445851337","5.47049536612e-05"
"268.0","8.03443775874","5.38759871387e-05"
"269.0","8.06441700411","5.3066871494e-05"
"270.0","8.09439624948","5.22769501075e-05"
"271.0","8.12437549484","5.15055945424e-05"
"272.0","8.15435474021","5.07522030565e-05"
"273.0","8.18433398558","5.00161992076e-05"
"274.0","8.21431323095","4.92970305469e-05"
"275.0","8.24429247632","4.85941673932e-05"
"276.0","8.27427172169","4.79071016826e-05"
"277.0","8.30425096706","4.72353458882e-05"
"278.0","8.33423021242","4.65784320048e-05"
"279.0","8.36420945779","4.59359105946e-05"
"280.0","8.39418870316","4.53073498891e-05"
"281.0","8.42416794853","4.46923349444e-05"
"282.0","8.4541471939","4.4090466845e-05"
"283.0","8.48412643927","4.35013619542e-05"
"284.0","8.51410568463","4.29246512077e-05"
"285.0","8.54408493","4.23599794475e-05"
"286.0","8.57406417537","4.18070047935e-05"
"287.0","8.60404342074","4.12653980516e-05"
"288.0","8.63402266611","4.07348421539e-05"
"289.0","8.66400191148","4.02150316323e-05"
"290.0","8.69398115685","3.97056721203e-05"
"291.0","8.72396040221","3.92064798841e-05"
"292.0","8.75393964758","3.87171813806e-05"
"293.0","8.78391889295","3.82375128396e-05"
"294.0","8.81389813832","3.77672198721e-05"
"295.0","8.84387738369","3.73060571004e-05"
"296.0","8.87385662906","3.68537878116e-05"
"297.0","8.90383587442","3.64101836324e-05"
"298.0","8.93381511979","3.59750242247e-05"
"299.0","8.96379436516","3.55480970026e-05"
"300.0","8.99377361053","3.51291968688e-05"
"301.0","9.0237528559","3.47181259725e-05"
"302.0","9.05373210127","3.43146934866e-05"
"303.0","9.08371134663","3.39187154064e-05"
"304.0","9.113690592","3.35300143695e-05"
"305.0","9.14366983737","3.31484194981e-05"
"306.0","9.17364908274","3.27737662656e-05"
"307.0","9.20362832811","3.24058963875e-05"
"308.0","9.23360757348","3.20446577416e-05"
"309.0","9.26358681885","3.16899043183e-05"
"310.0","9.29356606421","3.13414962059e-05"
"311.0","9.32354530958","3.09992996157e-05"
"312.0","9.35352455495","3.06631869531e-05"
"313.0","9.38350380032","3.03330369422e-05"
"314.0","9.41348304569","3.00087348149e-05"
"315.0","9.44346229106","2.96901725758e-05"
"316.0","9.47344153642","2.93772493609e-05"
"317.0","9.50342078179","2.90698719092e-05"
"318.0","9.53340002716","2.87679551757e-05"
"319.0","9.56337927253","2.84714231197e-05"
"320.0","9.5933585179","2.81802097142e-05"
"321.0","9.62333776327","2.78942602373e-05"
"322.0","9.65331700863","2.76135329244e-05"
"323.0","9.683296254","2.73380010887e-05"
"324.0","9.71327549937","2.70676558535e-05"
"325.0","9.74325474474","2.68025096949e-05"
"326.0","9.77323399011","2.6542601066e-05"
"327.0","9.80321323548","2.62880004831e-05"
"328.0","9.83319248085","2.60388186131e-05"
"329.0","9.86317172621","2.57952171343e-05"
"330.0","9.89315097158","2.55574234971e-05"
"331.0","9.92313021695","2.53257512526e-05"
"332.0","9.95310946232","2.51006284663e-05"
"333.0","9.98308870769","2.48826380875e-05"
"334.0","10.0130679531","2.46725763615e-05"
"335.0","10.0430471984","2.44715390886e-05"
"336.0","10.0730264438","2.42810519486e-05"
"337.0","10.1030056892","2.41032725443e-05"
"338.0","10.1329849345","2.39413129349e-05"
"339.0","10.1629641799","2.37997720551e-05"
"340.0","10.1929434253","2.36856492819e-05"
"341.0","10.2229226706","2.36099844718e-05"
"342.0","10.252901916","2.35909637769e-05"
"343.0","10.2828811614","2.36601908077e-05"
"344.0","10.3128604067","2.38763801119e-05"
"345.0","10.3428396521","2.43583163895e-05"
"346.0","10.3728188975","2.53746202271e-05"
"347.0","10.4027981428","2.76301815905e-05"
"348.0","10.4327773882","3.33725824012e-05"
"349.0","10.4627566336","5.09549521791e-05"
"350.0","10.492735879","8.12378418978e-05"
