"v / cm^-1","v / THz","I_Raman,Norm / AU"
"100.0","2.99792453684","0.000296507865243"
"101.0","3.02790378221","0.000262653987261"
"102.0","3.05788302758","0.000237341138171"
"103.0","3.08786227295","0.000218015593471"
"104.0","3.11784151832","0.000203150279096"
"105.0","3.14782076369","0.000191829166384"
"106.0","3.17780000905","0.000183539722447"
"107.0","3.20777925442","0.000178078771871"
"108.0","3.23775849979","0.000175535778563"
"109.0","3.26773774516","0.000176352852954"
"110.0","3.29771699053","0.000181498715097"
"111.0","3.3276962359","0.000192865779675"
"112.0","3.35767548126","0.000214183079207"
"113.0","3.38765472663","0.000253289805406"
"114.0","3.417633972","0.000328542788917"
"115.0","3.44761321737","0.0004901133405"
"116.0","3.47759246274","0.000905666958005"
"117.0","3.50757170811","0.00217632688741"
"118.0","3.53755095347","0.00333584788284"
"119.0","3.56753019884","0.00147610519025"
"120.0","3.59750944421","0.000681907960614"
"121.0","3.62748868958","0.000411789891553"
"122.0","3.65746793495","0.000301892419731"
"123.0","3.68744718032","0.000255286218779"
"124.0","3.71742642569","0.000243336151835"
"125.0","3.74740567105","0.000260980530266"
"126.0","3.77738491642","0.000320518736008"
"127.0","3.80736416179","0.000469264547826"
"128.0","3.83734340716","0.000877064192591"
"129.0","3.86732265253","0.00212698121438"
"130.0","3.8973018979","0.00277934228816"
"131.0","3.92728114326","0.00119493979952"
"132.0","3.95726038863","0.000630286204926"
"133.0","3.987239634","0.000564822642145"
"134.0","4.01721887937","0.000710208967149"
"135.0","4.04719812474","0.000402002437239"
"136.0","4.07717737011","0.000224964617619"
"137.0","4.10715661548","0.000155934407663"
"138.0","4.13713586084","0.00012168628012"
"139.0","4.16711510621","0.000101389845583"
"140.0","4.19709435158","8.79222968715e-05"
"141.0","4.22707359695","7.8286549784e-05"
"142.0","4.25705284232","7.10144020944e-05"
"143.0","4.28703208769","6.53034392902e-05"
"144.0","4.31701133305","6.0678229031e-05"
"145.0","4.34699057842","5.68392000937e-05"
"146.0","4.37696982379","5.35882493225e-05"
"147.0","4.40694906916","5.07891694255e-05"
"148.0","4.43692831453","4.83452513107e-05"
"149.0","4.4669075599","4.61859483975e-05"
"150.0","4.49688680526","4.42585953301e-05"
"151.0","4.52686605063","4.25230796603e-05"
"152.0","4.556845296","4.09483078918e-05"
"153.0","4.58682454137","3.95097992252e-05"
"154.0","4.61680378674","3.81880090453e-05"
"155.0","4.64678303211","3.69671368749e-05"
"156.0","4.67676227748","3.58342633227e-05"
"157.0","4.70674152284","3.47787149936e-05"
"158.0","4.73672076821","3.37915902431e-05"
"159.0","4.76670001358","3.28654002864e-05"
"160.0","4.79667925895","3.19937942749e-05"
"161.0","4.82665850432","3.11713463285e-05"
"162.0","4.85663774969","3.03933888511e-05"
"163.0","4.88661699505","2.96558808228e-05"
"164.0","4.91659624042","2.89553028021e-05"
"165.0","4.94657548579","2.82885725286e-05"
"166.0","4.97655473116","2.76529765597e-05"
"167.0","5.00653397653","2.70461144935e-05"
"168.0","5.0365132219","2.6465853151e-05"
"169.0","5.06649246726","2.59102886985e-05"
"170.0","5.09647171263","2.53777151444e-05"
"171.0","5.126450958","2.48665979889e-05"
"172.0","5.15643020337","2.43755520642e-05"
"173.0","5.18640944874","2.39033228033e-05"
"174.0","5.21638869411","2.34487703301e-05"
"175.0","5.24636793948","2.30108558832e-05"
"176.0","5.27634718484","2.25886301799e-05"
"177.0","5.30632643021","2.21812234021e-05"
"178.0","5.33630567558","2.1787836542e-05"
"179.0","5.36628492095","2.14077338959e-05"
"180.0","5.39626416632","2.10402365293e-05"
"181.0","5.42624341169","2.06847165677e-05"
"182.0","5.45622265705","2.03405921916e-05"
"183.0","5.48620190242","2.00073232365e-05"
"184.0","5.51618114779","1.9684407311e-05"
"185.0","5.54616039316","1.93713763628e-05"
"186.0","5.57613963853","1.90677936324e-05"
"187.0","5.6061188839","1.87732509435e-05"
"188.0","5.63609812927","1.8487366286e-05"
"189.0","5.66607737463","1.82097816558e-05"
"190.0","5.69605662","1.79401611185e-05"
"191.0","5.72603586537","1.76781890706e-05"
"192.0","5.75601511074","1.74235686739e-05"
"193.0","5.78599435611","1.71760204439e-05"
"194.0","5.81597360148","1.69352809738e-05"
"195.0","5.84595284684","1.67011017795e-05"
"196.0","5.87593209221","1.64732482516e-05"
