"v / cm^-1","v / THz","I_Raman,Norm / AU"
"10.0","0.299792453684","0.000135696039033"
"11.0","0.329771699053","0.00014642916383"
"12.0","0.359750944421","0.000158996961467"
"13.0","0.38973018979","0.000174139913147"
"14.0","0.419709435158","0.000193320829061"
"15.0","0.449688680526","0.000220122869736"
"16.0","0.479667925895","0.000265939735331"
"17.0","0.509647171263","0.000363870506241"
"18.0","0.539626416632","0.000412912198553"
"19.0","0.569605662","0.000372163175904"
"20.0","0.599584907369","0.000397277490828"
"21.0","0.629564152737","0.000468654459948"
"22.0","0.659543398105","0.000603388233702"
"23.0","0.689522643474","0.000886516507535"
"24.0","0.719501888842","0.0013882533195"
"25.0","0.749481134211","0.00180593674222"
"26.0","0.779460379579","0.00299201581297"
"27.0","0.809439624948","0.00370142371702"
"28.0","0.839418870316","0.00439439424076"
"29.0","0.869398115685","0.00520986556457"
"30.0","0.899377361053","0.00427074535531"
"31.0","0.929356606421","0.00449961127732"
"32.0","0.95933585179","0.0039827327899"
"33.0","0.989315097158","0.00357046681561"
"34.0","1.01929434253","0.00485283639525"
"35.0","1.0492735879","0.00703416859966"
"36.0","1.07925283326","0.0074580621972"
"37.0","1.10923207863","0.00716867843304"
"38.0","1.139211324","0.0103311375219"
"39.0","1.16919056937","0.0134991367204"
"40.0","1.19916981474","0.0113267628923"
"41.0","1.22914906011","0.00959271953274"
"42.0","1.25912830547","0.0145408079577"
"43.0","1.28910755084","0.029293014124"
"44.0","1.31908679621","0.0379139167478"
"45.0","1.34906604158","0.0339367348148"
"46.0","1.37904528695","0.0418710626662"
"47.0","1.40902453232","0.0286935509722"
"48.0","1.43900377768","0.0119583988621"
"49.0","1.46898302305","0.00616642415529"
"50.0","1.49896226842","0.00378868500534"
"51.0","1.52894151379","0.00260898380969"
"52.0","1.55892075916","0.00193319463488"
"53.0","1.58890000453","0.00150965532748"
"54.0","1.6188792499","0.00124278278441"
"55.0","1.64885849526","0.00107989356313"
"56.0","1.67883774063","0.00100746370288"
"57.0","1.708816986","0.00106141095172"
"58.0","1.73879623137","0.00142530498427"
"59.0","1.76877547674","0.00245220157687"
"60.0","1.79875472211","0.00195875479593"
"61.0","1.82873396747","0.0013767432705"
"62.0","1.85871321284","0.00170618734799"
"63.0","1.88869245821","0.00293428224058"
"64.0","1.91867170358","0.00228087115757"
"65.0","1.94865094895","0.00205599238225"
"66.0","1.97863019432","0.0020472115522"
"67.0","2.00860943968","0.00136102964401"
"68.0","2.03858868505","0.000859896000224"
"69.0","2.06856793042","0.000717823414964"
"70.0","2.09854717579","0.000732901368034"
"71.0","2.12852642116","0.000880258921636"
"72.0","2.15850566653","0.0014283250507"
"73.0","2.1884849119","0.00247224634234"
"74.0","2.21846415726","0.00341276474934"
"75.0","2.24844340263","0.0034412049806"
"76.0","2.278422648","0.0024076144582"
"77.0","2.30840189337","0.0014994197027"
"78.0","2.33838113874","0.00154204178366"
"79.0","2.36836038411","0.0027109757613"
"80.0","2.39833962947","0.00352466772339"
"81.0","2.42831887484","0.00234639363924"
"82.0","2.45829812021","0.00134173951762"
"83.0","2.48827736558","0.000782256317301"
"84.0","2.51825661095","0.000567441574061"
"85.0","2.54823585632","0.000483379045934"
"86.0","2.57821510169","0.000457023870785"
"87.0","2.60819434705","0.000467747399356"
"88.0","2.63817359242","0.000514616845336"
"89.0","2.66815283779","0.000613351778725"
"90.0","2.69813208316","0.000813490953824"
"91.0","2.72811132853","0.00123808223547"
"92.0","2.7580905739","0.00235069126042"
"93.0","2.78806981926","0.00482928139136"
"94.0","2.81804906463","0.00357187349765"
"95.0","2.84802831","0.00258324941905"
"96.0","2.87800755537","0.00323323857238"
"97.0","2.90798680074","0.00647816784686"
"98.0","2.93796604611","0.0126282510076"
"99.0","2.96794529147","0.00974787918847"
"100.0","2.99792453684","0.00462558166194"
"101.0","3.02790378221","0.00339621593776"
"102.0","3.05788302758","0.00266113679481"
"103.0","3.08786227295","0.00289601648712"
"104.0","3.11784151832","0.00300666705159"
"105.0","3.14782076369","0.00260706022488"
"106.0","3.17780000905","0.00315633145058"
"107.0","3.20777925442","0.00531727524296"
"108.0","3.23775849979","0.00644353285672"
"109.0","3.26773774516","0.00494169638262"
"110.0","3.29771699053","0.00436099738486"
"111.0","3.3276962359","0.00318960348226"
"112.0","3.35767548126","0.00357404824841"
"113.0","3.38765472663","0.00580285697859"
"114.0","3.417633972","0.00621384073039"
