"v / cm^-1","I_Norm / AU"
"-454.84615","2.04052551665e-06"
"-454.34615","2.04396791672e-06"
"-453.84615","2.04741983064e-06"
"-453.34615","2.0508812943e-06"
"-452.84615","2.05435234375e-06"
"-452.34615","2.05783301523e-06"
"-451.84615","2.06132334514e-06"
"-451.34615","2.06482337007e-06"
"-450.84615","2.06833312676e-06"
"-450.34615","2.07185265215e-06"
"-449.84615","2.07538198334e-06"
"-449.34615","2.07892115762e-06"
"-448.84615","2.08247021244e-06"
"-448.34615","2.08602918546e-06"
"-447.84615","2.08959811449e-06"
"-447.34615","2.09317703754e-06"
"-446.84615","2.0967659928e-06"
"-446.34615","2.10036501864e-06"
"-445.84615","2.10397415362e-06"
"-445.34615","2.10759343648e-06"
"-444.84615","2.11122290616e-06"
"-444.34615","2.11486260176e-06"
"-443.84615","2.11851256262e-06"
"-443.34615","2.12217282821e-06"
"-442.84615","2.12584343824e-06"
"-442.34615","2.12952443258e-06"
"-441.84615","2.13321585133e-06"
"-441.34615","2.13691773474e-06"
"-440.84615","2.14063012329e-06"
"-440.34615","2.14435305764e-06"
"-439.84615","2.14808657867e-06"
"-439.34615","2.15183072743e-06"
"-438.84615","2.1555855452e-06"
"-438.34615","2.15935107343e-06"
"-437.84615","2.16312735381e-06"
"-437.34615","2.16691442821e-06"
"-436.84615","2.17071233871e-06"
"-436.34615","2.17452112759e-06"
"-435.84615","2.17834083736e-06"
"-435.34615","2.18217151073e-06"
"-434.84615","2.1860131906e-06"
"-434.34615","2.18986592011e-06"
"-433.84615","2.19372974259e-06"
"-433.34615","2.19760470162e-06"
"-432.84615","2.20149084095e-06"
"-432.34615","2.20538820458e-06"
"-431.84615","2.20929683671e-06"
"-431.34615","2.21321678177e-06"
"-430.84615","2.21714808441e-06"
"-430.34615","2.2210907895e-06"
"-429.84615","2.22504494214e-06"
"-429.34615","2.22901058763e-06"
"-428.84615","2.23298777153e-06"
"-428.34615","2.2369765396e-06"
"-427.84615","2.24097693786e-06"
"-427.34615","2.24498901253e-06"
"-426.84615","2.24901281007e-06"
"-426.34615","2.25304837718e-06"
"-425.84615","2.2570957608e-06"
"-425.34615","2.26115500809e-06"
"-424.84615","2.26522616645e-06"
"-424.34615","2.26930928353e-06"
"-423.84615","2.27340440721e-06"
"-423.34615","2.27751158563e-06"
"-422.84615","2.28163086714e-06"
"-422.34615","2.28576230036e-06"
"-421.84615","2.28990593416e-06"
"-421.34615","2.29406181764e-06"
"-420.84615","2.29823000015e-06"
"-420.34615","2.30241053132e-06"
"-419.84615","2.30660346098e-06"
"-419.34615","2.31080883927e-06"
"-418.84615","2.31502671655e-06"
"-418.34615","2.31925714344e-06"
"-417.84615","2.32350017084e-06"
"-417.34615","2.32775584989e-06"
"-416.84615","2.33202423199e-06"
"-416.34615","2.33630536882e-06"
"-415.84615","2.34059931231e-06"
"-415.34615","2.34490611467e-06"
"-414.84615","2.34922582836e-06"
"-414.34615","2.35355850613e-06"
"-413.84615","2.35790420099e-06"
"-413.34615","2.36226296622e-06"
"-412.84615","2.36663485539e-06"
"-412.34615","2.37101992234e-06"
"-411.84615","2.37541822118e-06"
"-411.34615","2.3798298063e-06"
"-410.84615","2.3842547324e-06"
"-410.34615","2.38869305442e-06"
"-409.84615","2.39314482762e-06"
"-409.34615","2.39761010753e-06"
"-408.84615","2.40208894998e-06"
"-408.34615","2.40658141108e-06"
"-407.84615","2.41108754725e-06"
"-407.34615","2.41560741518e-06"
"-406.84615","2.42014107187e-06"
"-406.34615","2.42468857462e-06"
"-405.84615","2.42924998103e-06"
"-405.34615","2.43382534901e-06"
"-404.84615","2.43841473674e-06"
