"v / cm^-1","I_Norm / AU"
"-446.34615","1.62060693418e-06"
"-445.84615","1.62337352554e-06"
"-445.34615","1.62614825714e-06"
"-444.84615","1.62893116204e-06"
"-444.34615","1.63172227348e-06"
"-443.84615","1.63452162489e-06"
"-443.34615","1.63732924983e-06"
"-442.84615","1.64014518206e-06"
"-442.34615","1.64296945552e-06"
"-441.84615","1.64580210431e-06"
"-441.34615","1.6486431627e-06"
"-440.84615","1.65149266516e-06"
"-440.34615","1.65435064633e-06"
"-439.84615","1.65721714102e-06"
"-439.34615","1.66009218423e-06"
"-438.84615","1.66297581113e-06"
"-438.34615","1.66586805709e-06"
"-437.84615","1.66876895765e-06"
"-437.34615","1.67167854855e-06"
"-436.84615","1.67459686569e-06"
"-436.34615","1.6775239452e-06"
"-435.84615","1.68045982335e-06"
"-435.34615","1.68340453664e-06"
"-434.84615","1.68635812173e-06"
"-434.34615","1.6893206155e-06"
"-433.84615","1.69229205501e-06"
"-433.34615","1.6952724775e-06"
"-432.84615","1.69826192044e-06"
"-432.34615","1.70126042147e-06"
"-431.84615","1.70426801843e-06"
"-431.34615","1.70728474938e-06"
"-430.84615","1.71031065256e-06"
"-430.34615","1.71334576642e-06"
"-429.84615","1.71639012961e-06"
"-429.34615","1.719443781e-06"
"-428.84615","1.72250675965e-06"
"-428.34615","1.72557910483e-06"
"-427.84615","1.72866085603e-06"
"-427.34615","1.73175205293e-06"
"-426.84615","1.73485273543e-06"
"-426.34615","1.73796294366e-06"
"-425.84615","1.74108271794e-06"
"-425.34615","1.74421209882e-06"
"-424.84615","1.74735112706e-06"
"-424.34615","1.75049984365e-06"
"-423.84615","1.75365828978e-06"
"-423.34615","1.75682650688e-06"
"-422.84615","1.76000453659e-06"
"-422.34615","1.76319242079e-06"
"-421.84615","1.76639020156e-06"
"-421.34615","1.76959792123e-06"
"-420.84615","1.77281562236e-06"
"-420.34615","1.77604334771e-06"
"-419.84615","1.77928114031e-06"
"-419.34615","1.7825290434e-06"
"-418.84615","1.78578710046e-06"
"-418.34615","1.7890553552e-06"
"-417.84615","1.79233385158e-06"
"-417.34615","1.7956226338e-06"
"-416.84615","1.79892174628e-06"
"-416.34615","1.80223123371e-06"
"-415.84615","1.805551141e-06"
"-415.34615","1.80888151331e-06"
"-414.84615","1.81222239608e-06"
"-414.34615","1.81557383494e-06"
"-413.84615","1.81893587582e-06"
"-413.34615","1.82230856488e-06"
"-412.84615","1.82569194855e-06"
"-412.34615","1.82908607348e-06"
"-411.84615","1.83249098662e-06"
"-411.34615","1.83590673516e-06"
"-410.84615","1.83933336654e-06"
"-410.34615","1.84277092848e-06"
"-409.84615","1.84621946895e-06"
"-409.34615","1.8496790362e-06"
"-408.84615","1.85314967874e-06"
"-408.34615","1.85663144535e-06"
"-407.84615","1.86012438508e-06"
"-407.34615","1.86362854725e-06"
"-406.84615","1.86714398146e-06"
"-406.34615","1.87067073759e-06"
"-405.84615","1.8742088658e-06"
"-405.34615","1.87775841652e-06"
"-404.84615","1.88131944046e-06"
"-404.34615","1.88489198862e-06"
"-403.84615","1.88847611231e-06"
"-403.34615","1.89207186308e-06"
"-402.84615","1.89567929281e-06"
"-402.34615","1.89929845365e-06"
"-401.84615","1.90292939807e-06"
"-401.34615","1.90657217879e-06"
"-400.84615","1.91022684888e-06"
"-400.34615","1.91389346168e-06"
"-399.84615","1.91757207083e-06"
"-399.34615","1.92126273029e-06"
"-398.84615","1.92496549432e-06"
"-398.34615","1.92868041748e-06"
"-397.84615","1.93240755465e-06"
"-397.34615","1.93614696103e-06"
"-396.84615","1.93989869211e-06"
"-396.34615","1.94366280372e-06"
"-395.84615","1.947439352e-06"
"-395.34615","1.95122839342e-06"
"-394.84615","1.95502998475e-06"
"-394.34615","1.95884418311e-06"
"-393.84615","1.96267104595e-06"
"-393.34615","1.96651063102e-06"
"-392.84615","1.97036299643e-06"
"-392.34615","1.97422820062e-06"
"-391.84615","1.97810630237e-06"
"-391.34615","1.98199736078e-06"
"-390.84615","1.98590143532e-06"
"-390.34615","1.98981858578e-06"
"-389.84615","1.99374887231e-06"
"-389.34615","1.9976923554e-06"
"-388.84615","2.00164909591e-06"
"-388.34615","2.00561915504e-06"
"-387.84615","2.00960259434e-06"
