"v / cm^-1","I_Norm / AU"
"-482.84615","2.17847918298e-06"
"-482.34615","2.18202192936e-06"
"-481.84615","2.18557399342e-06"
"-481.34615","2.18913540848e-06"
"-480.84615","2.19270620798e-06"
"-480.34615","2.19628642553e-06"
"-479.84615","2.19987609489e-06"
"-479.34615","2.20347524996e-06"
"-478.84615","2.2070839248e-06"
"-478.34615","2.21070215364e-06"
"-477.84615","2.21432997083e-06"
"-477.34615","2.21796741091e-06"
"-476.84615","2.22161450856e-06"
"-476.34615","2.22527129861e-06"
"-475.84615","2.22893781607e-06"
"-475.34615","2.23261409608e-06"
"-474.84615","2.23630017397e-06"
"-474.34615","2.23999608521e-06"
"-473.84615","2.24370186544e-06"
"-473.34615","2.24741755046e-06"
"-472.84615","2.25114317624e-06"
"-472.34615","2.2548787789e-06"
"-471.84615","2.25862439473e-06"
"-471.34615","2.2623800602e-06"
"-470.84615","2.26614581193e-06"
"-470.34615","2.26992168671e-06"
"-469.84615","2.27370772152e-06"
"-469.34615","2.27750395348e-06"
"-468.84615","2.28131041989e-06"
"-468.34615","2.28512715824e-06"
"-467.84615","2.28895420617e-06"
"-467.34615","2.2927916015e-06"
"-466.84615","2.29663938223e-06"
"-466.34615","2.30049758652e-06"
"-465.84615","2.30436625274e-06"
"-465.34615","2.30824541939e-06"
"-464.84615","2.3121351252e-06"
"-464.34615","2.31603540904e-06"
"-463.84615","2.31994630997e-06"
"-463.34615","2.32386786724e-06"
"-462.84615","2.32780012028e-06"
"-462.34615","2.3317431087e-06"
"-461.84615","2.33569687229e-06"
"-461.34615","2.33966145104e-06"
"-460.84615","2.34363688512e-06"
"-460.34615","2.34762321487e-06"
"-459.84615","2.35162048085e-06"
"-459.34615","2.3556287238e-06"
"-458.84615","2.35964798462e-06"
"-458.34615","2.36367830445e-06"
"-457.84615","2.36771972459e-06"
"-457.34615","2.37177228654e-06"
"-456.84615","2.37583603201e-06"
"-456.34615","2.37991100288e-06"
"-455.84615","2.38399724126e-06"
"-455.34615","2.38809478944e-06"
