"v / cm^-1","I_Norm / AU"
"-464.34615","1.24670183824e-06"
"-463.84615","1.24823773522e-06"
"-463.34615","1.24977750553e-06"
"-462.84615","1.25132116344e-06"
"-462.34615","1.25286872326e-06"
"-461.84615","1.25442019939e-06"
"-461.34615","1.25597560628e-06"
"-460.84615","1.25753495845e-06"
"-460.34615","1.25909827052e-06"
"-459.84615","1.26066555713e-06"
"-459.34615","1.26223683303e-06"
"-458.84615","1.26381211303e-06"
"-458.34615","1.26539141198e-06"
"-457.84615","1.26697474485e-06"
"-457.34615","1.26856212666e-06"
"-456.84615","1.27015357248e-06"
"-456.34615","1.27174909749e-06"
"-455.84615","1.27334871691e-06"
"-455.34615","1.27495244606e-06"
"-454.84615","1.27656030032e-06"
"-454.34615","1.27817229514e-06"
"-453.84615","1.27978844605e-06"
"-453.34615","1.28140876866e-06"
"-452.84615","1.28303327864e-06"
"-452.34615","1.28466199175e-06"
"-451.84615","1.28629492383e-06"
"-451.34615","1.28793209077e-06"
"-450.84615","1.28957350857e-06"
"-450.34615","1.29121919329e-06"
"-449.84615","1.29286916106e-06"
"-449.34615","1.29452342811e-06"
"-448.84615","1.29618201073e-06"
"-448.34615","1.2978449253e-06"
"-447.84615","1.29951218827e-06"
"-447.34615","1.30118381619e-06"
"-446.84615","1.30285982567e-06"
"-446.34615","1.30454023341e-06"
"-445.84615","1.30622505618e-06"
"-445.34615","1.30791431086e-06"
"-444.84615","1.30960801438e-06"
"-444.34615","1.31130618378e-06"
"-443.84615","1.31300883616e-06"
"-443.34615","1.31471598873e-06"
"-442.84615","1.31642765875e-06"
"-442.34615","1.31814386361e-06"
"-441.84615","1.31986462074e-06"
"-441.34615","1.32158994769e-06"
"-440.84615","1.32331986207e-06"
"-440.34615","1.32505438161e-06"
"-439.84615","1.3267935241e-06"
"-439.34615","1.32853730743e-06"
"-438.84615","1.33028574957e-06"
"-438.34615","1.33203886859e-06"
"-437.84615","1.33379668265e-06"
"-437.34615","1.33555920998e-06"
"-436.84615","1.33732646893e-06"
"-436.34615","1.33909847792e-06"
"-435.84615","1.34087525547e-06"
"-435.34615","1.3426568202e-06"
"-434.84615","1.34444319082e-06"
"-434.34615","1.34623438611e-06"
"-433.84615","1.34803042498e-06"
"-433.34615","1.34983132641e-06"
"-432.84615","1.35163710949e-06"
"-432.34615","1.35344779339e-06"
"-431.84615","1.3552633974e-06"
"-431.34615","1.35708394088e-06"
"-430.84615","1.35890944332e-06"
"-430.34615","1.36073992427e-06"
"-429.84615","1.36257540341e-06"
"-429.34615","1.3644159005e-06"
"-428.84615","1.36626143543e-06"
"-428.34615","1.36811202814e-06"
"-427.84615","1.36996769872e-06"
"-427.34615","1.37182846734e-06"
"-426.84615","1.37369435428e-06"
"-426.34615","1.3755653799e-06"
"-425.84615","1.37744156471e-06"
"-425.34615","1.37932292928e-06"
"-424.84615","1.3812094943e-06"
"-424.34615","1.38310128059e-06"
"-423.84615","1.38499830903e-06"
"-423.34615","1.38690060065e-06"
"-422.84615","1.38880817656e-06"
"-422.34615","1.390721058e-06"
"-421.84615","1.39263926631e-06"
"-421.34615","1.39456282292e-06"
"-420.84615","1.39649174941e-06"
"-420.34615","1.39842606744e-06"
"-419.84615","1.40036579879e-06"
"-419.34615","1.40231096536e-06"
"-418.84615","1.40426158915e-06"
"-418.34615","1.4062176923e-06"
"-417.84615","1.40817929704e-06"
"-417.34615","1.41014642572e-06"
"-416.84615","1.4121191008e-06"
"-416.34615","1.41409734489e-06"
"-415.84615","1.41608118068e-06"
"-415.34615","1.41807063099e-06"
"-414.84615","1.42006571877e-06"
"-414.34615","1.42206646708e-06"
"-413.84615","1.4240728991e-06"
"-413.34615","1.42608503814e-06"
"-412.84615","1.42810290762e-06"
"-412.34615","1.43012653109e-06"
"-411.84615","1.43215593223e-06"
"-411.34615","1.43419113484e-06"
"-410.84615","1.43623216284e-06"
"-410.34615","1.43827904028e-06"
"-409.84615","1.44033179134e-06"
"-409.34615","1.44239044033e-06"
"-408.84615","1.44445501167e-06"
"-408.34615","1.44652552994e-06"
"-407.84615","1.44860201982e-06"
"-407.34615","1.45068450614e-06"
"-406.84615","1.45277301387e-06"
"-406.34615","1.45486756808e-06"
"-405.84615","1.45696819401e-06"
"-405.34615","1.45907491702e-06"
"-404.84615","1.46118776259e-06"
"-404.34615","1.46330675636e-06"
"-403.84615","1.4654319241e-06"
"-403.34615","1.46756329171e-06"
"-402.84615","1.46970088524e-06"
"-402.34615","1.47184473087e-06"
"-401.84615","1.47399485494e-06"
"-401.34615","1.47615128391e-06"
