"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"430.0","1.2381256901021684","1.2380320444252617","1.0988079556638408","-0.00037348360162908707","-0.00024362825274796112","-0.00016901222038343653"
"440.0","1.2106629519202921","1.2105713834354097","1.0740269402760496","-0.00036533173692817369","-0.00023841589668244044","-0.00016526343982853979"
"450.0","1.184380936143375","1.184291355541701","1.0503360891548952","-0.0003575223354452454","-0.00023341603826981715","-0.00016167582914422936"
"460.0","1.1592056280746488","1.159117951645946","1.027665135591237","-0.00035003455442492079","-0.00022861626130512753","-0.00015823928553833442"
"470.0","1.1350690452405636","1.1349831944169546","1.0059497202532171","-0.00034284919128719067","-0.00022400507681485246","-0.00015494452957227867"
"480.0","1.1119086361139199","1.1118245370590107","0.98513078298608892","-0.00033594852641361141","-0.0002195718397145576","-0.00015178302309419139"
"490.0","1.0896667494589349","1.089584332697151","0.9651540283349539","-0.0003293161836575956","-0.00021530667418259903","-0.0001487468968107238"
"500.0","1.068290164761033","1.0682093648424313","0.94596945454750836","-0.00032293700627806712","-0.00021120040670731633","-0.00014582888619587881"
"510.0","1.0477296756596641","1.0476504308563481","0.92753093741418025","-0.00031679694633519943","-0.00020724450590701377","-0.00014302227463396962"
"520.0","1.0279397195107269","1.027861971541141","0.90979586162539972","-0.00031088296586989595","-0.00020343102834220148","-0.0001403208428585023"
"530.0","1.0088780472109462","1.0088017409892949","0.89272479342507205","-0.0003051829484256776","-0.00019975256964110133","-0.00013771882388629851"
"540.0","0.99050542825946442","0.99043051166733842","0.87628118925452136","-0.00029968561967126499","-0.00019620222034622475","-0.00013521086276096819"
"550.0","0.97278538673891002","0.97271181041693755","0.86043113584835962","-0.00029438047605042901","-0.00019277352596404267","-0.00013279198051649395"
"560.0","0.95568396449510395","0.95561168165251087","0.8451431178870692","-0.0002892577205288271","-0.00018946045076350984","-0.00013045754185309134"
"570.0","0.9391695082992586","0.93909847453949291","0.83038780985398963","-0.00028430820462901067","-0.00018625734492423834","-0.00012820322608638431"
"580.0","0.92321247820517138","0.92314265136604645","0.8161378892030402","-0.00027952337604881486","-0.00018315891468263145","-0.00012602500098946119"
"590.0","0.90778527467901282","0.90771661468597464","0.80236786833281404","-0.00027489523124725099","-0.00018016019516563112","-0.00012391909919719224"
"600.0","0.89286208239143683","0.89279455112256711","0.78905394319390398","-0.00027041627245856124","-0.00017725652563755232","-0.00012188199688476409"
"610.0","0.87841872882862804","0.8783522899904056","0.77617385663887772","-0.00026607946866098709","-0.00017444352691678504","-0.00011991039446886741"
"620.0","0.8644325561089482","0.86436717512162708","0.76370677486620675","-0.00026187822008375477","-0.00017171708074651453","-0.00011800119911132268"
"630.0","0.8508823045894145","0.85081794848133196","0.75163317551711883","-0.00025780632588509822","-0.00016907331092757139","-0.0001161515088319208"
"640.0","0.83774800701755947","0.83768464432732959","0.7399347461627489","-0.00025385795467704311","-0.00016650856604247713","-0.00011435859806059866"
"650.0","0.82501089213162726","0.82494849281770388","0.72859429207317383","-0.00025002761760988353","-0.00016401940361831052","-0.00011261990447927202"
"660.0","0.81265329674114639","0.81259183209797137","0.71759565229304101","-0.0002463101437618707","-0.00016160257559224219","-0.00011093301702114074"
"670.0","0.80065858543121848","0.80059802801153879","0.70692362316384116","-0.00024270065760806828","-0.00015925501495797973","-0.00010929566491060302"
"680.0","0.78901107713148189","0.78895140067408376","0.69656388853333917","-0.0002391945583672158","-0.00015697382348403246","-0.00010770570764013792"
"690.0","0.77769597787578315","0.77763715723846616","0.68650295597988409","-0.00023578750104734478","-0.00015475626040596028","-0.0001061611257921934"
"700.0","0.7666993191532061","0.76664133025032777","0.67672809845537063","-0.00023247537903009561","-0.00015259973200476283","-0.000104660012624245"
"710.0","0.75600790131630002","0.75595072106060035","0.66722730081745296","-0.00022925430805064979","-0.00015050178199232101","-0.00010320056634415274"
"720.0","0.74560924157002617","0.74555284781837527","0.65798921077975669","-0.00022612061144513184","-0.00014846008263280072","-0.00010178108301073746"
"730.0","0.73549152611524693","0.73543589761812544","0.64900309386007593","-0.00022307080655060096","-0.00014647242653578629","-0.00010039995000146962"
"740.0","0.72564356606569902","0.72558868241987717","0.64025879195159485","-0.00022010159215435691","-0.00014453671906330913","-9.9055639995181775e-05"
"750.0","0.71605475679623987","0.71600059840057506","0.63174668518185628","-0.00021720983689983616","-0.00014265097129837793","-9.7746705423157085e-05"
"760.0","0.70671504041552657","0.70666158842963855","0.6234576567590483","-0.00021439256856545089","-0.00014081329352770122","-9.6471773346691744e-05"
"770.0","0.69761487108699216","0.69756210739252822","0.61538306053640435","-0.00021164696414102587","-0.00013902188919568111","-9.5229540723431179e-05"
"780.0","0.68874518294969478","0.68869309011400237","0.60751469105259059","-0.00020897034063375121","-0.00013727504929083602","-9.4018770028579007e-05"
"790.0","0.68009736041471247","0.68004592165681232","0.59984475583049501","-0.00020636014654217902","-0.00013557114712930775","-9.2838285200373593e-05"
"800.0","0.67166321063495227","0.67161240979353776","0.59236584973839435","-0.0002038139539425324","-0.00013390863350340633","-9.1686967882215553e-05"
"810.0","0.66343493796536068","0.66338475946875242","0.58507093123651854","-0.00020132945113686813","-0.00013228603216601552","-9.0563753936485122e-05"
"820.0","0.65540512024800313","0.65535554908592408","0.57795330034939352","-0.00019890443581731704","-0.00013070193562428431","-8.9467630207452578e-05"
"830.0","0.64756668677200868","0.6475177084689907","0.57100657821939904","-0.00019653680870482213","-0.00012915500121839197","-8.839763151280219e-05"
"840.0","0.639912897772279","0.63986449836260872","0.56422468811086091","-0.00019422456762454448","-0.00012764394746330783","-8.7352837845188776e-05"
"850.0","0.63243732534323138","0.63238949134740596","0.55760183774596628","-0.00019196580198350169","-0.00012616755063336277","-8.6332371766961901e-05"
"860.0","0.62513383565536751","0.62508655405780011","0.55113250286490589","-0.00018975868761911111","-0.00012472464157119956","-8.5335395982691104e-05"
"870.0","0.61799657237195538","0.61794983060002717","0.54481141191247706","-0.00018760148198998007","-0.00012331410270424313","-8.4361111075548405e-05"
"880.0","0.61101994117294589","0.61097372707716768","0.53863353176209561","-0.00018549251968284631","-0.00012193486525322038","-8.3408753394789573e-05"
"890.0","0.6041985953007516","0.60415289713603759","0.53259405439622554","-0.00018343020821175583","-0.00012058590661859903","-8.24775930827371e-05"
"900.0","0.5975274220502409","0.59748222845824084","0.52668838446928334","-0.00018141302408767367","-0.00011926624793193234","-8.1566932230649214e-05"
"910.0","0.5910015301320064","0.59095683012429734","0.52091212768562611","-0.00017943950913845209","-0.00011797495176022512","-8.0676103153774041e-05"
"920.0","0.58461623784365868","0.58457202078591797","0.5152610799309979","-0.00017750826706090369","-0.00011671111995232516","-7.9804466776723322e-05"
"930.0","0.57836706198987609","0.57832331758690836","0.50973121710104086","-0.00017561796018803817","-0.00011547389161730214","-7.8951411121033671e-05"
"940.0","0.57224970749647253","0.57220642577790781","0.50431868557536719","-0.00017376730645614249","-0.0001142624412254898","-7.8116349887460173e-05"
"950.0","0.56626005766829013","0.5662172289751578","0.49901979328982476","-0.00017195507655738636","-0.00011307597682374445","-7.7298721126169484e-05"
"960.0","0.56039416504517336","0.56035178001706387","0.49383100136367547","-0.00017018009126494338","-0.00011191373835692554","-7.6497985988548372e-05"
"970.0","0.55464824281343461","0.55460629237635595","0.48874891624185984","-0.0001684412189186263","-0.00011077499608844948","-7.5713627554858798e-05"
"980.0","0.54901865673408945","0.54897713208891963","0.483770282315722","-0.00016673737305988856","-0.00010965904911314171","-7.4945149732414735e-05"
"990.0","0.54350191755193422","0.54346081016348624","0.47889197498866654","-0.00016506751020603112","-0.00010856522395621249","-7.4192076219403331e-05"
"1000.0","0.53809467385244558","0.53805397543900269","0.47411099415566277","-0.00016343062775415817","-0.00010749287325264322","-7.3453949529835879e-05"
