"","Kappa / W K-1 m-1"
"T / K","xx","yy","zz","yz","xz","xy"
"0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"10.0","159.54028215736807","159.5402821573681","159.54028215736807","-1.9213442673248032e-16","0.0","3.3452745333852463e-16"
"20.0","29.927062451965238","29.927062451965242","29.927062451965238","-2.5697489859134562e-17","0.0","1.7538512426843662e-17"
"30.0","19.511022569410013","19.51102256941002","19.511022569410013","-1.2632018435208877e-17","0.0","4.1382050855331403e-18"
"40.0","15.500340756196453","15.500340756196451","15.500340756196453","-7.9349085899003195e-18","0.0","1.5268413168240962e-18"
"50.0","12.980187698299011","12.980187698299012","12.980187698299011","-5.5949612997101061e-18","0.0","7.1488296868311739e-19"
"60.0","11.159488995143519","11.159488995143516","11.159488995143519","-4.256567434301958e-18","0.0","3.8665929451367815e-19"
"70.0","9.7708051197675729","9.7708051197675747","9.7708051197675747","-3.4145581581790927e-18","0.0","2.2978079726883542e-19"
"80.0","8.6774941028822461","8.6774941028822461","8.6774941028822461","-2.8450947586329261e-18","0.0","1.456988083113154e-19"
"90.0","7.7963204944468822","7.7963204944468822","7.7963204944468822","-2.4377114096507632e-18","0.0","9.6754447234999376e-20"
"100.0","7.0724741901477222","7.0724741901477222","7.0724741901477222","-2.1331213730124153e-18","0.0","6.6440547247162377e-20"
"110.0","6.4682434974270677","6.4682434974270677","6.4682434974270677","-1.8972392349474025e-18","0.0","4.6739999347807483e-20"
"120.0","5.9568647840904196","5.9568647840904196","5.9568647840904196","-1.7093122248047391e-18","0.0","3.3437454597559711e-20"
"130.0","5.5188655791413872","5.5188655791413863","5.5188655791413863","-1.5560811614657784e-18","0.0","2.4171960300329083e-20"
"140.0","5.1397742081362585","5.1397742081362594","5.1397742081362594","-1.4287214266977856e-18","0.0","1.7551363058012672e-20"
"150.0","4.8086333779994703","4.8086333779994694","4.8086333779994703","-1.3211514049788019e-18","0.0","1.2718956474720237e-20"
"160.0","4.5170082836913705","4.5170082836913714","4.5170082836913705","-1.2290522912019844e-18","0.0","9.1282147151130919e-21"
"170.0","4.2583089426594256","4.2583089426594256","4.2583089426594256","-1.1492764652352695e-18","0.0","6.4196006949275e-21"
"180.0","4.0273175195218736","4.0273175195218727","4.0273175195218736","-1.0794773963676771e-18","0.0","4.3502229286219487e-21"
"190.0","3.8198524458067609","3.8198524458067609","3.8198524458067609","-1.0178707095474514e-18","0.0","2.752146303312887e-21"
"200.0","3.6325256875211411","3.6325256875211407","3.6325256875211411","-9.6307555590108973e-19","0.0","1.5068709353449083e-21"
"210.0","3.4625646091638322","3.4625646091638322","3.4625646091638322","-9.1400664125212966e-19","0.0","5.2925741562321929e-22"
"220.0","3.3076793881125783","3.3076793881125788","3.3076793881125788","-8.6979907795197164e-19","0.0","-2.4285668475275826e-22"
"230.0","3.165963045173545","3.1659630451735445","3.165963045173545","-8.2975502261205461e-19","0.0","-8.5551665563831989e-22"
"240.0","3.0358151622610081","3.035815162261009","3.0358151622610081","-7.9330509187199934e-19","0.0","-1.343275036157047e-21"
"250.0","2.9158830289183162","2.9158830289183157","2.9158830289183162","-7.5998000228052874e-19","0.0","-1.7323663591759141e-21"
"260.0","2.8050157691894353","2.8050157691894348","2.8050157691894353","-7.2938941182353212e-19","0.0","-2.0429230040066447e-21"
"270.0","2.7022282451935653","2.7022282451935649","2.7022282451935653","-7.0120591798842459e-19","0.0","-2.2905452394992077e-21"
"280.0","2.606672401996839","2.606672401996839","2.6066724019968395","-6.7515280388802158e-19","0.0","-2.4874291036599432e-21"
"290.0","2.5176143318610529","2.5176143318610533","2.5176143318610524","-6.5099454653385057e-19","0.0","-2.6431869514683586e-21"
"300.0","2.4344157747260025","2.4344157747260025","2.4344157747260029","-6.2852938673028913e-19","0.0","-2.7654514056662351e-21"
"310.0","2.356519089193815","2.3565190891938146","2.356519089193815","-6.0758345590415828e-19","0.0","-2.8603246923163078e-21"
"320.0","2.2834349603650725","2.2834349603650725","2.2834349603650721","-5.88006091588928e-19","0.0","-2.9327162913925308e-21"
"330.0","2.2147322822783995","2.214732282278399","2.2147322822783995","-5.6966606960533319e-19","0.0","-2.9865990217332423e-21"
"340.0","2.1500297804942377","2.1500297804942377","2.1500297804942377","-5.5244854987495878e-19","0.0","-3.0252049446226609e-21"
"350.0","2.0889890364888459","2.0889890364888455","2.0889890364888459","-5.3625258267257556e-19","0.0","-3.0511764385636335e-21"
"360.0","2.0313086484421654","2.031308648442165","2.0313086484421654","-5.2098905862542743e-19","0.0","-3.0666835822438568e-21"
"370.0","1.9767193187572381","1.9767193187572381","1.9767193187572378","-5.0657901276659123e-19","0.0","-3.0735160035776583e-21"
"380.0","1.9249797016009438","1.9249797016009433","1.9249797016009436","-4.9295221311574941e-19","0.0","-3.0731552252280224e-21"
"390.0","1.8758728770820394","1.8758728770820394","1.8758728770820394","-4.8004597946248322e-19","0.0","-3.0668320024694822e-21"
"400.0","1.8292033447154854","1.8292033447154854","1.8292033447154854","-4.6780418958644899e-19","0.0","-3.0555720327854245e-21"
"410.0","1.7847944492885084","1.7847944492885086","1.7847944492885084","-4.5617643901013907e-19","0.0","-3.0402325962365419e-21"
"420.0","1.7424861684329762","1.7424861684329758","1.7424861684329762","-4.451173272256271e-19","0.0","-3.0215320787195966e-21"
"430.0","1.7021332040886747","1.7021332040886747","1.7021332040886747","-4.3458584866382094e-19","0.0","-3.0000738773297582e-21"
